url,type,name,price,minPrice,maxPrice,priceCurrency,sku,short_description,description,primaryImage,primaryImageAlt,inStock,averageRating,reviewCount,images,categories,attributes,tags
https://www.rebelsafetygear.com/product/tru-touch-pu-coated-general-handling-gloves/,variable,Tru Touch PU Coated General Handling Gloves,0,0,,,Safety Gear,The Black PU Coated Gloves are perfect for general handling and small components in the food industry. With a smooth PU coating, these gloves provide excellent grip in wet and dry conditions. Experience comfort and control with their sleek, coated finish.,The Black PU Coated Gloves are perfect for general handling and small components in the food industry. With a smooth PU coating, these gloves provide excellent grip in wet and dry conditions. Experience comfort and control with their sleek, coated finish.,https://www.rebelsafetygear.com/product/tru-touch-pu-coated-general-handling-gloves/#primaryimage,https://www.rebelsafetygear.com/product/tru-touch-pu-coated-general-handling-gloves/#primaryimage,False,,,https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back-300x300.jpg 300w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back-1024x1024.jpg 1024w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back-150x150.jpg 150w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back-768x768.jpg 768w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back-1536x1536.jpg 1536w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back-600x600.jpg 600w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back-100x100.jpg 100w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Black_PU_Coated_Gloves_Back.jpg 2000w,,,
https://www.rebelsafetygear.com/product/rebel-ladies-rugged-boot/,variable,REBEL Ladies Rugged Boot,0,0,,,Boots & Shoes,Introducing the NEW Ladies Rugged Boot – the perfect companion for women seeking exceptional protection in a durable boot designed to meet the highest safety standards. Crafted in a sleek black colour with stylish blue trim and grey accent, these boots are available in a wide size range from 2 to 8 (UK), ensuring a comfortable fit for a variety of foot sizes.
The upper is constructed from durable microfibre material with a reinforced backguard, promoting breathability whilst ensuring both water resistance and long-lasting performance. The 200J composite non-metallic toe cap ensures maximum protection without the added weight of a traditional steel toe. An important feature of this boot is its Wellmax non-metallic anti-penetration board which provides maximum protection. The polyurethane(PU) midsole and rubber outsole make this boot heat resistant up to an impressive 300 &#176;C and has a SRA classification for slip resistance.
These boots are suitable for a wide range of applications and work environments including refineries, engineering, mining, chemical and petrochemical, and welders/foundries. They are ISO 20345 and NRCS approved.,Introducing the NEW Ladies Rugged Boot - the perfect companion for women seeking exceptional protection in a durable boot designed to meet the highest safety standards. Crafted in a sleek black colour with stylish blue trim and grey accent, these boots are available in a wide size range from 2 to 8 (UK), ensuring a comfortable fit for a variety of foot sizes.  The upper is constructed from durable microfibre material with a reinforced backguard, promoting breathability whilst ensuring both water resistance and long-lasting performance. The 200J composite non-metallic toe cap ensures maximum protection without the added weight of a traditional steel toe. An important feature of this boot is its Wellmax non-metallic anti-penetration board which provides maximum protection. The polyurethane(PU) midsole and rubber outsole make this boot heat resistant up to an impressive 300 &#176;C and has a SRA classification for slip resistance. These boots are suitable for a wide range of applications and work environments including refineries, engineering, mining, chemical and petrochemical, and welders/foundries. They are ISO 20345 and NRCS approved.,https://www.rebelsafetygear.com/product/rebel-ladies-rugged-boot/#primaryimage,https://www.rebelsafetygear.com/product/rebel-ladies-rugged-boot/#primaryimage,False,,,https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated-300x300.jpg 300w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated-1024x1024.jpg 1024w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated-150x150.jpg 150w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated-768x768.jpg 768w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated-1536x1536.jpg 1536w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated-600x600.jpg 600w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated-100x100.jpg 100w; https://www.rebelsafetygear.com/wp-content/uploads/2023/07/RSG_Rugged_Boot_S3_Ladies_Side_Updated.jpg 2000w,,,
https://www.rebelsafetygear.com/product/rebel-s3-apex-boot/,variable,REBEL S3 Apex Non-Metallic Boot,0,0,,,Boots & Shoes,The NEW REBEL Apex Boot is a high-performance S3 safety boot designed to provide unbeatable protection and comfort in almost any work environment. With its non-metallic heat-resistant construction, these boots offer exceptional safety without sacrificing style or functionality. In a sleek black colour, the Apex Boot is a unisex design available in sizes 3 to 13 (UK), offering a comfortable fit for all workers and a variety of foot sizes.
The upper is made of durable nubuck action leather with a Cordura overlay, offering excellent resistance to wear and tear. The 200J composite non-metallic toe cap ensures maximum protection without the added weight of a traditional steel toe. An important feature of this boot is its Wellmax non-metallic anti-penetration board which provides maximum protection. The polyurethane(PU) midsole and rubber outsole make this boot heat resistant up to an impressive 300 &#176;C and has a SRC classification for slip resistance.
These boots are suitable for a wide range of applications and work environments including refineries, engineering, mining, chemical and petrochemical, and welders/foundries. They are ISO 20345 and NRCS approved.,The NEW REBEL Apex Boot is a high-performance S3 safety boot designed to provide unbeatable protection and comfort in almost any work environment. With its non-metallic heat-resistant construction, these boots offer exceptional safety without sacrificing style or functionality. In a sleek black colour, the Apex Boot is a unisex design available in sizes 3 to 13 (UK), offering a comfortable fit for all workers and a variety of foot sizes.  The upper is made of durable nubuck action leather with a Cordura overlay, offering excellent resistance to wear and tear. The 200J composite non-metallic toe cap ensures maximum protection without the added weight of a traditional steel toe. An important feature of this boot is its Wellmax non-metallic anti-penetration board which provides maximum protection. The polyurethane(PU) midsole and rubber outsole make this boot heat resistant up to an impressive 300 &#176;C and has a SRC classification for slip resistance. These boots are suitable for a wide range of applications and work environments including refineries, engineering, mining, chemical and petrochemical, and welders/foundries. They are ISO 20345 and NRCS approved.,https://www.rebelsafetygear.com/product/rebel-s3-apex-boot/#primaryimage,https://www.rebelsafetygear.com/product/rebel-s3-apex-boot/#primaryimage,False,,,,,,
https://www.rebelsafetygear.com/product/cruiza-garden-pro-slip-on-clog-green-black/,variable,Cruiza Garden-Pro Slip-on Clog Olive Green,0,0,,,Cruiza Range,Introducing the Cruiza Garden-Pro, a domestic gardener slip-on clog designed for those who spend long hours on their feet and need to prioritise safety, hygiene, comfort and convenience – promoting health from the feet up.
With an upper made from ultra-light fluid-form polyurethane (PU), the Cruiza Garden-Pro provides optimal foot climate and exceptional comfort for all foot shapes (available in sizes 3-12), and the clog design is perfect for slipping on and off when entering or leaving the garden.
A removable, deodorising and antimicrobial footbed made with contoured heel and arch has been specially designed to reduce foot fatigue and can also be laundered. A midsole which incorporates energy rebound technology further reduces foot fatigue, extending wear time.
The specially designed cleat pattern on the sole ejects mud and garden residue that accumulates while walking, making them super easy to clean. The polyurethane outsole can withstand temperatures up to 90&#176;C.,Introducing the Cruiza Garden-Pro, a domestic gardener slip-on clog designed for those who spend long hours on their feet and need to prioritise safety, hygiene, comfort and convenience - promoting health from the feet up.  With an upper made from ultra-light fluid-form polyurethane (PU), the Cruiza Garden-Pro provides optimal foot climate and exceptional comfort for all foot shapes (available in sizes 3-12), and the clog design is perfect for slipping on and off when entering or leaving the garden.  A removable, deodorising and antimicrobial footbed made with contoured heel and arch has been specially designed to reduce foot fatigue and can also be laundered. A midsole which incorporates energy rebound technology further reduces foot fatigue, extending wear time.  The specially designed cleat pattern on the sole ejects mud and garden residue that accumulates while walking, making them super easy to clean. The polyurethane outsole can withstand temperatures up to 90&#176;C.,https://www.rebelsafetygear.com/product/cruiza-garden-pro-slip-on-clog-green-black/#primaryimage,https://www.rebelsafetygear.com/product/cruiza-garden-pro-slip-on-clog-green-black/#primaryimage,False,,,https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update-300x300.jpg 300w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update-1024x1024.jpg 1024w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update-150x150.jpg 150w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update-768x768.jpg 768w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update-1536x1536.jpg 1536w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update-600x600.jpg 600w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update-100x100.jpg 100w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Garden_Pro_Olive_Green_Side_update.jpg 2000w,,,
https://www.rebelsafetygear.com/product/cruiza-medi-pro-slip-on-clog-black-grey/,variable,Cruiza Medi-Pro Slip-on Clog Black and Grey,0,0,,,Cruiza Range,Introducing the Cruiza Medi-Pro, a health professional slip-on clog designed for those who spend long hours on their feet and need to prioritise safety, hygiene, comfort and convenience – promoting health from the feet up.
With an upper made from ultra-light fluid-form polyurethane (PU), the Cruiza Medi-Pro provides optimal foot climate and exceptional comfort for all foot shapes (available in sizes 3-12).
A removable, deodorising and antimicrobial footbed made with contoured heel and arch has been specially designed to reduce foot fatigue and can also be laundered. A midsole which incorporates energy rebound technology further reduces foot fatigue, extending wear time.
The specially designed cleat pattern on the sole ejects emergency room residue that accumulates while walking, making them super easy to clean. The polyurethane outsole can withstand temperatures up to 90&#176;C.,Introducing the Cruiza Medi-Pro, a health professional slip-on clog designed for those who spend long hours on their feet and need to prioritise safety, hygiene, comfort and convenience - promoting health from the feet up.  With an upper made from ultra-light fluid-form polyurethane (PU), the Cruiza Medi-Pro provides optimal foot climate and exceptional comfort for all foot shapes (available in sizes 3-12).  A removable, deodorising and antimicrobial footbed made with contoured heel and arch has been specially designed to reduce foot fatigue and can also be laundered. A midsole which incorporates energy rebound technology further reduces foot fatigue, extending wear time.  The specially designed cleat pattern on the sole ejects emergency room residue that accumulates while walking, making them super easy to clean. The polyurethane outsole can withstand temperatures up to 90&#176;C.,https://www.rebelsafetygear.com/product/cruiza-medi-pro-slip-on-clog-black-grey/#primaryimage,https://www.rebelsafetygear.com/product/cruiza-medi-pro-slip-on-clog-black-grey/#primaryimage,False,,,https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update-300x300.jpg 300w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update-1024x1024.jpg 1024w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update-150x150.jpg 150w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update-768x768.jpg 768w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update-1536x1536.jpg 1536w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update-600x600.jpg 600w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update-100x100.jpg 100w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_Black_and_Grey_Side_update.jpg 2000w,,,
https://www.rebelsafetygear.com/product/cruiza-medi-pro-slip-on-clog-white-blue/,variable,Cruiza Medi-Pro Slip-on Clog White and Blue,0,0,,,Cruiza Range,Introducing the Cruiza Medi-Pro, a health professional slip-on clog designed for those who spend long hours on their feet and need to prioritise safety, hygiene, comfort and convenience – promoting health from the feet up.
With an upper made from ultra-light fluid-form polyurethane (PU), the Cruiza Medi-Pro provides optimal foot climate and exceptional comfort for all foot shapes (available in sizes 3-12).
A removable, deodorising and antimicrobial footbed made with contoured heel and arch has been specially designed to reduce foot fatigue and can also be laundered. A midsole which incorporates energy rebound technology further reduces foot fatigue, extending wear time.
The specially designed cleat pattern on the sole ejects emergency room residue that accumulates while walking, making them super easy to clean. The polyurethane outsole can withstand temperatures up to 90&#176;C.,Introducing the Cruiza Medi-Pro, a health professional slip-on clog designed for those who spend long hours on their feet and need to prioritise safety, hygiene, comfort and convenience - promoting health from the feet up.  With an upper made from ultra-light fluid-form polyurethane (PU), the Cruiza Medi-Pro provides optimal foot climate and exceptional comfort for all foot shapes (available in sizes 3-12).  A removable, deodorising and antimicrobial footbed made with contoured heel and arch has been specially designed to reduce foot fatigue and can also be laundered. A midsole which incorporates energy rebound technology further reduces foot fatigue, extending wear time.  The specially designed cleat pattern on the sole ejects emergency room residue that accumulates while walking, making them super easy to clean. The polyurethane outsole can withstand temperatures up to 90&#176;C.,https://www.rebelsafetygear.com/product/cruiza-medi-pro-slip-on-clog-white-blue/#primaryimage,https://www.rebelsafetygear.com/product/cruiza-medi-pro-slip-on-clog-white-blue/#primaryimage,False,,,https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update-300x300.jpg 300w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update-1024x1024.jpg 1024w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update-150x150.jpg 150w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update-768x768.jpg 768w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update-1536x1536.jpg 1536w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update-600x600.jpg 600w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update-100x100.jpg 100w; https://www.rebelsafetygear.com/wp-content/uploads/2023/02/RSG_Medi_Pro_White_And_Blue_Side_update.jpg 2000w,,,
https://www.rebelsafetygear.com/product/cruiza-chef-pro-slip-on-clog-grey-blue/,variable,Cruiza Chef-Pro Slip-on Clog Grey and Blue,0,0,,,Cruiza Range,Introducing the Cruiza Chef-Pro, an executive chef slip-on clog designed for those who spend long hours on their feet and need to prioritise safety, hygiene, comfort and convenience – promoting health from the feet up.
With an upper made from ultra-light fluid-form polyurethane (PU), the Cruiza Chef-Pro provides optimal foot climate and exceptional comfort for all foot shapes (available in sizes 3-12).
